-63.603516	63.603516	-21.063899
-63.195801	64.418945	-21.811216
-60.749512	63.195801	-22.567619
-62.380371	72.573242	-23.330938
-57.487793	70.534668	-24.098985
-55.449219	70.534668	-24.868062
-53.410645	77.873535	-25.634422
-43.625488	81.542969	-26.393207
-24.870605	77.873535	-27.133359
-26.909180	77.058105	-27.843057
-47.294922	72.980957	-28.524434
-55.449219	64.826660	-29.191445
-48.110352	60.749512	-29.851752
-48.110352	56.672363	-30.503251
-55.856934	68.496094	-31.145764
-56.264648	72.573242	-31.783199
-39.140625	77.873535	-32.412869
-23.239746	53.818359	-33.021396
-25.278320	52.595215	-33.596783
-38.325195	59.934082	-34.140248
-48.110352	65.642090	-34.662627
-67.272949	87.658691	-35.177929
-77.465820	120.683594	-35.701248
-75.427246	120.683594	-36.241525
-66.457520	104.375000	-36.796674
-51.372070	100.297852	-37.356226
-41.179199	97.443848	-37.906436
-32.617187	84.804687	-38.435580
-24.870605	73.796387	-38.934848
1.630859	27.724609	-39.391787
33.024902	-18.347168	-39.783630
19.978027	-35.063477	-40.092888
-26.909180	-18.754883	-40.333902
-77.873535	64.826660	-40.550960
-99.890137	113.752441	-40.789794
-95.405273	129.245605	-41.072945
-81.542969	117.421875	-41.397891
-67.680664	96.628418	-41.750295
-52.595215	65.642090	-42.113656
-44.848633	81.542969	-42.473492
-47.702637	92.551270	-42.822304
-53.002930	73.388672	-43.161080
-35.471191	22.832031	-43.488849
-29.355469	-17.531738	-43.796339
-35.878906	0.000000	-44.078042
-51.372070	48.110352	-44.340721
-61.157227	101.520996	-44.597386
-45.664062	111.713867	-44.853181
-32.617187	77.058105	-45.098879
-13.454590	35.878906	-45.318722
17.531738	-29.355469	-45.492015
34.248047	-67.272949	-45.594982
-2.446289	-18.754883	-45.623419
-54.633789	79.504395	-45.609268
-53.002930	175.317383	-45.591103
3.669434	163.085937	-45.567091
31.394043	36.286621	-45.500036
-0.815430	39.548340	-45.370966
-40.363770	110.490723	-45.202856
-42.402344	108.044434	-45.027426
-3.261719	82.358398	-44.846369
-4.484863	114.567871	-44.640425
-52.187500	94.589844	-44.413829
-76.650391	0.000000	-44.199564
-43.625488	-35.063477	-44.014005
-12.639160	-32.209473	-43.836981
-30.986328	39.956055	-43.648158
-33.024902	84.396973	-43.450302
-39.140625	81.135254	-43.251528
-68.088379	83.989258	-43.063439
-87.250977	159.824219	-42.907598
-87.658691	229.951172	-42.800486
-62.380371	176.540527	-42.738615
-42.402344	81.135254	-42.701579
-52.595215	90.920410	-42.673832
-58.303223	134.953613	-42.656590
-75.834961	138.623047	-42.659675
-76.650391	107.636719	-42.693088
-54.633789	57.487793	-42.754671
-41.586914	92.551270	-42.828301
