82.766113	-67.680664	82.514913
79.912109	-59.526367	82.249261
79.912109	-55.449219	81.993941
80.319824	-53.002930	81.748110
81.135254	-53.410645	81.512024
78.688965	-60.341797	81.285384
80.319824	-59.526367	81.067357
85.212402	-62.788086	80.859281
85.620117	-68.496094	80.664029
87.658691	-69.311523	80.483261
106.413574	-68.903809	80.322615
113.344727	-70.942383	80.193558
124.353027	-67.272949	80.106253
111.713867	-60.341797	80.063185
97.443848	-53.002930	80.054898
91.328125	-48.518066	80.067399
100.705566	-43.625488	80.095236
109.267578	-44.440918	80.143254
116.606445	-38.732910	80.219377
123.537598	-30.578613	80.330178
132.099609	-28.540039	80.481786
148.408203	-30.578613	80.682797
154.523926	-33.024902	80.943185
148.408203	-35.878906	81.265876
148.815918	-45.664062	81.646208
156.970215	-44.440918	82.081919
155.339355	-39.956055	82.574005
167.978516	-39.956055	83.124000
178.986816	-45.664062	83.737806
187.956543	-40.771484	84.423345
194.479980	-31.801758	85.185965
198.557129	-24.055176	86.028227
200.595703	-7.338867	86.950027
215.681152	-4.077148	87.952898
216.904297	-3.261719	89.040894
221.796875	5.708008	90.214905
236.066895	17.124023	91.476442
245.444336	13.046875	92.831457
255.637207	20.793457	94.285644
261.345215	24.055176	95.842298
273.168945	7.746582	97.503924
294.777832	-8.154297	99.277407
302.932129	-36.286621	101.172415
307.824707	-55.449219	103.192695
316.386719	-57.487793	105.337411
327.395020	-44.848633	107.607345
335.141602	-46.887207	110.004505
348.188477	-46.887207	112.530997
366.943359	-46.887207	115.192121
380.397949	-50.556641	117.995796
393.037109	-59.526367	120.947931
399.152832	-62.788086	124.050479
401.191406	-62.788086	127.300433
407.307129	-72.165527	130.691981
415.053711	-75.427246	134.220928
427.692871	-82.766113	137.886337
429.731445	-94.997559	141.687382
437.070312	-103.151855	145.620244
447.670898	-113.344727	149.681991
458.271484	-120.683594	153.872798
465.202637	-129.245605	158.192588
472.133789	-128.837891	162.639223
477.026367	-136.992188	167.209031
479.064941	-147.185059	171.896556
472.133789	-156.970215	176.692074
466.833496	-169.609375	181.581153
459.494629	-172.871094	186.547883
461.125488	-174.501953	191.578708
458.271484	-175.725098	196.663617
460.310059	-189.587402	201.794279
457.863770	-203.041992	206.962910
455.009766	-204.672852	212.160858
456.232910	-209.157715	217.379513
457.456055	-220.981445	222.612667
455.825195	-231.582031	227.854699
448.486328	-242.590332	233.097236
439.516602	-260.122070	238.328107
428.100586	-267.868652	243.532703
419.130859	-271.538086	248.696038
413.830566	-273.984375	253.805451
408.937988	-271.538086	258.851591
401.191406	-276.022949	263.826026
394.260254	-284.584961	268.719601
386.105957	-287.846680	273.523021
377.951660	-288.662109	278.227076
371.020508	-296.408691	282.823080
355.935059	-301.301270	287.301353
343.295898	-313.940430	291.649458
333.103027	-321.687012	295.855445
322.094727	-325.764160	299.909766
319.648437	-335.549316	303.805930
314.755859	-344.111328	307.541548
305.786133	-352.673340	311.114401
296.408691	-350.227051	314.519648
293.962402	-347.373047	317.753381
291.108398	-347.780762	320.815475
289.885254	-364.904785	323.708029
280.100098	-385.290527	326.431721
269.499512	-386.921387	328.983094
258.898926	-385.290527	331.356353
251.560059	-379.174805	333.546792
245.444336	-375.097656	335.552148
240.959473	-379.174805	337.372381
234.843750	-380.805664	339.008397
221.796875	-389.367676	340.459007
209.973145	-388.552246	341.719521
206.711426	-391.813965	342.786732
198.964844	-402.006836	343.661425
194.887695	-403.229980	344.345405
191.625977	-400.783691	344.841562
191.218262	-400.375977	345.154995
183.879395	-408.122559	345.290654
185.102539	-409.753418	345.252812
181.433105	-409.753418	345.047121
179.394531	-408.530273	344.679261
172.055664	-402.006836	344.153005
172.055664	-399.968262	343.471691
161.047363	-403.229980	342.638242
155.339355	-403.229980	341.653145
155.339355	-403.229980	340.518416
149.631348	-409.753418	339.239029
139.438477	-403.637695	337.817206
135.361328	-403.229980	336.252972
132.099609	-404.453125	334.548745
136.992188	-412.199707	332.711161
135.769043	-408.937988	330.749586
129.653320	-409.753418	328.670736
125.168457	-416.276855	326.477397
124.353027	-419.538574	324.172884
113.344727	-419.946289	321.760159
103.151855	-409.753418	319.237984
102.744141	-397.929687	316.605615
98.666992	-387.736816	313.866850
99.074707	-385.290527	311.027245
96.628418	-381.621094	308.092853
93.366699	-372.243652	305.069019
