68.903809	10.600586	55.587698
68.903809	19.570313	55.705147
68.903809	18.347168	55.831141
67.680664	25.686035	55.964842
61.157227	27.724609	56.103402
59.118652	23.647461	56.242171
49.741211	25.686035	56.375747
43.217773	18.754883	56.497049
37.102051	19.978027	56.599008
38.325195	21.608887	56.677788
44.848633	17.124023	56.735107
52.187500	7.746582	56.777553
55.856934	6.931152	56.812288
56.672363	16.308594	56.843696
48.518066	15.085449	56.871144
47.702637	13.046875	56.890500
51.779785	15.085449	56.900609
59.118652	12.231445	56.905737
59.934082	17.124023	56.911243
53.002930	22.424316	56.917642
48.925781	27.724609	56.920386
49.333496	17.124023	56.915785
50.964355	17.124023	56.903746
53.818359	11.416016	56.886332
54.633789	8.562012	56.865949
55.041504	4.484863	56.844037
61.564941	0.000000	56.822830
67.680664	4.484863	56.807460
71.757812	3.261719	56.803676
79.504395	14.677734	56.816741
75.427246	17.124023	56.849946
64.826660	16.308594	56.899454
57.080078	16.716309	56.955797
53.002930	19.162598	57.010682
48.925781	19.978027	57.058869
47.702637	27.724609	57.097076
45.664062	30.986328	57.123466
44.033203	24.055176	57.136726
44.033203	27.724609	57.136045
44.440918	21.201172	57.121735
47.702637	17.124023	57.095498
48.925781	14.270020	57.060045
53.002930	11.823730	57.018401
55.449219	5.300293	56.973997
55.041504	-0.407715	56.929252
62.788086	3.669434	56.886694
63.603516	4.892578	56.850445
72.980957	6.931152	56.825183
71.757812	8.969727	56.815256
67.680664	8.562012	56.820731
62.788086	12.231445	56.837155
62.788086	16.716309	56.860372
67.272949	21.201172	56.889945
67.680664	21.201172	56.928016
61.564941	30.986328	56.973946
57.487793	25.686035	57.023155
60.749512	23.239746	57.072551
59.526367	17.124023	57.122393
55.449219	8.154297	57.171753
57.487793	-4.077148	57.218673
56.264648	-7.338867	57.262893
53.818359	-1.630859	57.303738
46.887207	2.854004	57.337893
47.294922	6.523437	57.361447
48.110352	11.823730	57.373463
45.664062	9.785156	57.374344
48.925781	16.308594	57.364380
50.964355	23.647461	57.345680
53.818359	26.909180	57.321336
56.264648	17.124023	57.294307
59.526367	16.308594	57.267635
55.856934	11.008301	57.242725
55.856934	6.931152	57.218451
55.041504	7.338867	57.193632
53.410645	7.338867	57.167462
52.187500	0.815430	57.138638
55.041504	-2.854004	57.106989
48.925781	0.000000	57.072247
46.479492	0.407715	57.031483
45.664062	8.154297	56.981907
45.664062	14.270020	56.922900
44.033203	17.531738	56.854308
47.702637	17.531738	56.776745
45.664062	19.162598	56.691662
45.664062	19.162598	56.599383
45.256348	11.823730	56.499688
54.633789	15.493164	56.395267
56.264648	11.416016	56.291692
53.818359	9.377441	56.191711
55.449219	9.377441	56.094837
53.002930	9.377441	56.000604
54.633789	3.669434	55.908562
53.002930	-1.223145	55.818495
53.002930	-8.154297	55.729979
48.518066	-11.416016	55.641430
55.041504	-15.085449	55.552301
60.749512	-3.669434	55.466459
61.564941	8.969727	55.388773
60.341797	13.046875	55.320562
62.380371	19.570313	55.261575
63.603516	22.424316	55.212526
59.118652	13.454590	55.173017
49.333496	23.239746	55.138052
45.664062	19.978027	55.100179
41.179199	11.416016	55.053893
49.741211	0.000000	54.998553
56.672363	-6.931152	54.939767
61.564941	-2.446289	54.884931
59.934082	-0.407715	54.837885
49.741211	8.969727	54.796076
43.217773	4.077148	54.751814
41.179199	12.231445	54.698617
41.179199	13.046875	54.634160
44.033203	19.162598	54.559236
51.372070	16.716309	54.477825
56.672363	21.201172	54.396304
54.633789	20.793457	54.318941
48.925781	18.754883	54.244450
53.818359	19.162598	54.170531
58.303223	15.493164	54.099484
59.118652	5.708008	54.035110
61.564941	2.854004	53.979423
62.788086	3.261719	53.933908
59.118652	-4.484863	53.898474
59.934082	-8.562012	53.871309
56.264648	-4.484863	53.850567
51.372070	-5.708008	53.832981
56.672363	-0.815430	53.816283
56.672363	10.600586	53.801951
53.818359	17.531738	53.790534
50.556641	19.570313	53.779557
50.964355	14.677734	53.766655
53.410645	17.531738	53.751928
49.741211	15.493164	53.735903
55.856934	22.424316	53.718978
52.187500	24.055176	53.702496
48.925781	19.162598	53.685275
45.664062	14.677734	53.663834
48.518066	9.785156	53.636566
44.848633	6.523437	53.603441
53.002930	3.669434	53.565724
59.526367	7.746582	53.528696
64.011230	6.931152	53.499112
69.311523	9.377441	53.482129
62.788086	9.785156	53.479443
60.749512	11.416016	53.487837
53.410645	16.716309	53.502089
55.449219	22.832031	53.518062
59.118652	24.055176	53.535769
60.749512	17.531738	53.558005
61.564941	15.085449	53.586575
57.487793	9.377441	53.620949
44.033203	8.154297	53.655365
38.325195	3.669434	53.680145
39.140625	6.931152	53.689382
40.363770	7.338867	53.683021
47.294922	5.300293	53.664452
53.002930	4.077148	53.639710
49.741211	6.931152	53.613064
50.556641	10.600586	53.584628
53.818359	21.201172	53.554942
55.041504	28.540039	53.526342
56.672363	23.239746	53.500737
61.157227	20.793457	53.480375
63.603516	19.978027	53.468467
59.118652	15.085449	53.465926
63.195801	21.608887	53.471690
65.642090	29.763184	53.486982
56.672363	31.394043	53.511354
50.964355	35.878906	53.538800
48.925781	35.878906	53.563261
39.140625	29.763184	53.579705
47.294922	21.201172	53.584946
55.856934	28.947754	53.583446
62.380371	32.209473	53.583868
62.380371	41.179199	53.591800
68.088379	38.732910	53.610107
73.796387	35.471191	53.642797
77.873535	27.724609	53.694754
87.658691	11.416016	53.771262
92.551270	1.630859	53.878625
87.250977	-13.454590	54.019081
81.135254	-16.716309	54.187877
72.165527	-27.316895	54.376589
55.449219	-33.840332	54.573407
36.286621	-35.878906	54.761584
33.432617	-33.024902	54.926106
35.471191	-48.925781	55.061873
40.363770	-51.779785	55.171653
45.664062	-44.848633	55.261006
48.518066	-46.887207	55.335583
55.856934	-40.771484	55.400795
57.487793	-32.209473	55.462033
53.002930	-31.394043	55.521017
43.625488	-28.947754	55.573398
32.617187	-26.501465	55.610422
40.363770	-30.986328	55.626536
40.363770	-41.586914	55.623846
60.341797	-50.556641	55.610492
77.873535	-69.719238	55.602072
73.796387	-80.319824	55.611759
59.118652	-80.319824	55.637329
51.779785	-70.534668	55.667327
45.256348	-73.388672	55.692095
28.947754	-80.727539	55.702205
29.763184	-83.173828	55.688243
41.586914	-85.620117	55.650564
57.487793	-89.697266	55.600886
61.564941	-88.474121	55.552336
49.333496	-87.250977	55.508020
44.848633	-95.405273	55.461258
39.548340	-99.074707	55.405251
38.732910	-90.920410	55.336297
39.548340	-97.036133	55.253451
41.586914	-83.173828	55.158178
39.956055	-77.873535	55.051998
43.625488	-73.388672	54.936159
50.964355	-75.019531	54.814649
55.856934	-68.088379	54.693957
55.856934	-72.980957	54.578670
51.372070	-69.719238	54.468772
55.449219	-62.380371	54.362850
57.487793	-66.865234	54.262333
53.818359	-71.350098	54.168261
45.664062	-79.912109	54.076906
42.402344	-84.804687	53.982136
43.625488	-79.504395	53.880671
44.440918	-80.319824	53.772921
50.556641	-69.719238	53.661640
50.964355	-66.865234	53.550640
29.355469	30.578613	53.436169
26.909180	29.763184	53.306615
23.647461	23.239746	53.154981
24.870605	27.724609	52.980391
23.647461	31.801758	52.783533
26.501465	28.947754	52.566052
20.793457	18.754883	52.328789
20.385742	10.600586	52.070533
21.201172	4.077148	51.791009
21.201172	-2.446289	51.491795
27.316895	4.077148	51.175917
27.724609	5.708008	50.847784
31.394043	6.931152	50.511080
35.471191	15.085449	50.169653
34.655762	18.754883	49.826967
31.394043	21.201172	49.483226
30.986328	17.124023	49.136804
35.878906	25.686035	48.788400
35.471191	25.686035	48.440827
27.316895	23.239746	48.093341
26.909180	25.686035	47.741804
25.686035	12.231445	47.384093
25.278320	9.377441	47.020007
23.647461	7.746582	46.649251
25.278320	12.639160	46.271984
24.870605	14.677734	45.889218
27.316895	23.239746	45.502460
19.978027	19.162598	45.111549
15.085449	13.454590	44.712585
13.454590	13.454590	44.301425
16.308594	17.124023	43.877663
21.608887	23.647461	43.444777
20.793457	24.055176	43.006956
21.608887	22.424316	42.566062
21.608887	17.124023	42.122912
17.531738	19.978027	41.677216
13.454590	16.308594	41.226345
14.270020	9.377441	40.768009
24.462891	8.969727	40.305063
30.578613	19.570313	39.845377
33.024902	22.424316	39.395820
25.686035	9.377441	38.957370
26.501465	13.046875	38.526984
24.055176	13.046875	38.102609
21.608887	11.416016	37.682703
25.278320	11.008301	37.266541
25.686035	11.416016	36.855784
25.278320	17.124023	36.451689
24.055176	27.316895	36.053950
30.578613	30.986328	35.663662
29.355469	25.686035	35.283681
31.394043	18.754883	34.915546
27.316895	17.124023	34.558786
24.870605	12.231445	34.211011
27.724609	11.416016	33.870573
25.686035	14.677734	33.537819
31.394043	12.639160	33.213927
25.278320	3.669434	32.899694
27.316895	5.708008	32.593834
27.724609	3.669434	32.295860
28.947754	5.300293	32.006800
32.209473	15.493164	31.728159
28.132324	19.978027	31.460723
24.462891	24.055176	31.202015
22.424316	33.432617	30.948377
24.055176	33.432617	30.698240
18.347168	28.132324	30.450529
17.124023	24.870605	30.202503
20.385742	27.724609	29.953153
28.540039	24.055176	29.706333
28.132324	31.801758	29.467224
31.801758	29.763184	29.238617
29.763184	22.832031	29.021564
34.248047	9.785156	28.816838
33.432617	15.085449	28.625705
35.063477	11.416016	28.448926
26.501465	16.308594	28.284430
26.501465	25.686035	28.127763
23.647461	25.278320	27.975737
30.578613	32.617187	27.828623
32.209473	32.209473	27.689672
32.209473	38.325195	27.561339
36.286621	42.402344	27.444775
35.471191	45.664062	27.341499
38.325195	43.625488	27.252409
33.024902	31.801758	27.176849
36.694336	27.724609	27.113214
29.763184	22.832031	27.059745
32.209473	19.162598	27.014003
34.248047	16.308594	26.975686
34.655762	18.754883	26.946318
34.655762	22.424316	26.926274
37.509766	18.347168	26.916011
39.548340	24.870605	26.917129
32.617187	28.132324	26.929113
31.394043	37.509766	26.948030
31.394043	46.479492	26.971083
34.248047	51.372070	26.998488
30.578613	35.471191	27.030556
30.578613	30.578613	27.065862
27.724609	21.608887	27.102510
26.501465	23.239746	27.138579
27.724609	24.462891	27.172987
26.501465	22.832031	27.205773
30.986328	19.162598	27.237833
27.724609	15.493164	27.270343
32.209473	15.493164	27.303893
24.870605	14.270020	27.337971
19.162598	19.162598	27.368341
17.531738	25.686035	27.389783
