12.673750781999843,0,-24837.52665967067,-24365.122540607757,-7470.511790575003,-7544.205492044151,-120635.56112474932,-108616.15641309696,-137369.19461121495,-130892.642544823,,0
12.723767765000957,1,-24762.357743067474,-24293.753420561963,-7462.778086993467,-7541.143303053774,-120634.01885438191,-108613.20598282886,-137367.85350654763,-130891.45790236688,,0
12.73282927100081,2,-24934.957913751354,-24468.253489524544,-7426.61296446478,-7544.294899021972,-120635.80699393833,-108616.60344798607,-137369.46283214842,-130892.97782098984,,0
12.73391366800206,3,-25023.269656094275,-24552.60897309887,-7428.46815925457,-7545.233672289094,-120635.13644160467,-108617.43046253092,-137368.70287283693,-130891.90493725598,,0
12.747727124002267,4,-24869.847282153045,-24396.862017734293,-7462.934549204654,-7544.361954255338,-120635.44936602705,-108616.29052356369,-137369.0828524927,-130892.46373086737,,0
12.757455801001925,5,-24752.299458062585,-24282.979879734503,-7463.6721567716795,-7539.086942563885,-120631.8730869142,-108611.08256710561,-137365.75244256883,-130889.37919013253,,0
12.758404018000874,6,-24893.964814420324,-24427.59566636034,-7424.221327808062,-7537.499968707558,-120629.43674676857,-108609.7861659272,-137363.1819919565,-130886.62992556453,,0
12.778524990000733,7,-25023.96256017239,-24554.263002188567,-7420.265069039473,-7541.500930965059,-120631.6272177252,-108613.80947992916,-137365.14894546854,-130888.48512035432,,0
12.778948384002433,8,-24900.111544145533,-24427.193334960146,-7460.341746847838,-7540.182178042195,-120630.7778514359,-108612.24485781728,-137364.4783931349,-130887.94867848739,,0
12.779325274001167,9,-24752.23240282922,-24282.175216934113,-7472.4787440870705,-7537.321154751916,-120629.81672642431,-108609.27207580472,-137363.9195995235,-130887.47929185383,,0
12.793409580001025,10,-24862.20298554933,-24395.96794795608,-7438.481740770548,-7539.06459081943,-120631.2695898139,-108611.14962233897,-137365.23835244638,-130888.73098954333,,0
12.803999402000045,11,-25024.43194680595,-24555.76056906707,-7426.054170853397,-7545.412486244737,-120635.58347649378,-108617.65397997547,-137369.2169629594,-130892.55313784519,,0
12.804592807999143,12,-24938.60124809757,-24465.995963334557,-7456.452543312615,-7545.837169389388,-120636.14227010516,-108617.7880904422,-137369.79810831524,-130893.31309715667,,0
12.805067729001166,13,-24766.023429158144,-24295.22863569601,-7473.52927607647,-7540.137474553285,-120632.4765840145,-108611.95428513936,-137366.49005013588,-130890.13914944402,,0
12.805429132000427,14,-24835.269133480684,-24368.944688909614,-7441.812150694389,-7539.958660597642,-120632.43188052559,-108611.97663688382,-137366.49005013588,-130890.04974246619,,0
12.805729763000272,15,-25012.071432122164,-24544.450586372684,-7419.661571939179,-7542.618518187824,-120633.10243285925,-108614.74825319627,-137366.8253263027,-130890.11679769955,,0
12.80602793900107,16,-24964.484568176817,-24492.862760169835,-7449.143522875729,-7541.120951309318,-120631.18018283609,-108612.98246538431,-137364.83602104618,-130888.21689942085,,0
12.81761610200192,17,-24781.692002021315,-24310.584284136807,-7475.138601677251,-7538.192872785673,-120630.1743543356,-108609.87557290502,-137364.14311696807,-130887.72516104284,,0
12.8299657940006,18,-24804.602540088006,-24337.741653650006,-7449.769371720478,-7538.304631507949,-120630.95666539154,-108610.1884973274,-137364.9701315129,-130888.6415825655,,0
12.830297878001147,19,-24992.446600490406,-24525.317493118942,-7418.901612627699,-7541.836207131888,-120632.5212875034,-108613.80947992916,-137366.19947745794,-130889.73681804382,,0
12.830621082001016,20,-24992.960690612876,-24521.405937839263,-7436.246566325018,-7543.289070521483,-120633.14713634815,-108615.15058459647,-137366.84767804714,-130890.40737037748,,0
12.830965466000634,21,-24810.19047620183,-24338.05457807238,-7468.947168463132,-7542.5067594655475,-120634.1306131042,-108614.25651481826,-137368.09937573664,-130891.83788202262,,0
12.853731441999116,22,-24785.156522411886,-24317.267455728943,-7454.083258400352,-7543.043201332474,-120635.69523521606,-108614.86001191856,-137369.79810831524,-130893.62602157904,,0
12.854660269000306,23,-24970.117207779553,-24503.032803897,-7423.215499307573,-7546.39596300077,-120637.43867128357,-108618.39158754249,-137371.25097170484,-130894.85536752408,,0
12.868158993001998,24,-25014.99951064581,-24543.914144505758,-7439.8451971823215,-7546.820646145421,-120636.56695324981,-108618.65980847596,-137370.35690192663,-130893.76013204578,,0
12.879035727000883,25,-24839.40420620492,-24366.86597667527,-7474.0657179433965,-7543.266718777028,-120634.44353752656,-108614.8376601741,-137368.54641062574,-130892.12845470053,,0
12.881685423999443,26,-24767.18571986982,-24298.55904561985,-7466.734345762056,-7542.238538532083,-120634.91292416012,-108613.87653516252,-137369.10520423713,-130892.86606226755,,0
12.907195140000113,27,-24936.41077714095,-24469.728704658595,-7428.266993554473,-7543.646698432768,-120635.09173811576,-108615.57526774112,-137369.06050074822,-130892.66489656745,,0
12.90813910900033,28,-25025.840106706633,-24555.201775455687,-7427.998772621009,-7544.630175188801,-120634.53294450438,-108616.42463403042,-137368.25583794783,-130891.74847504479,,0
12.90992032199938,29,-24873.669430454902,-24400.661814291696,-7464.275653871972,-7541.679744920701,-120632.58834273677,-108613.25068631777,-137366.51240188032,-130890.16150118847,,0
12.91019661899918,30,-24752.56767899605,-24282.868121012227,-7465.952034706121,-7537.723486152111,-120630.48727875797,-108609.36148278255,-137364.63485534608,-130888.55217558768,,0
12.932484624001518,31,-24893.428372553393,-24426.992169260047,-7428.736380188034,-7537.947003596664,-120629.86142991322,-108609.89792464947,-137363.85254429013,-130887.65810580947,,0
12.93334542500088,32,-25025.638941006535,-24556.38641791182,-7426.523557486958,-7541.903262365254,-120631.80603168084,-108613.69772120687,-137365.5736286132,-130889.15567268798,,0
12.947227749002195,33,-24903.665471513927,-24431.17194547319,-7460.878188714766,-7538.997535586064,-120629.48145025749,-108610.47907000531,-137363.45021288993,-130887.07696045363,,0
12.955345761001809,34,-24750.80189118408,-24280.968222733525,-7472.210523153606,-7534.7060006506445,-120627.2239240675,-108606.16518332544,-137361.46090763342,-130885.24411740829,,0
12.955869684999925,35,-24855.609220935014,-24389.508293808496,-7435.687772713634,-7534.907166350743,-120627.0674618563,-108606.61221821455,-137361.2150384444,-130884.97589647483,,0
12.956349145999411,36,-25018.24051359183,-24549.70324631968,-7415.347685259305,-7539.913957108732,-120630.08494735777,-108611.73076769481,-137363.9643030124,-130887.61340232057,,0
12.956785947000753,37,-24934.823803284624,-24462.665553410716,-7444.04732513992,-7538.326983252405,-120628.54267699036,-108609.89792464947,-137362.48908787838,-130886.22759416433,,0
12.957751728001313,38,-24761.731894222725,-24291.250025182966,-7465.460296328104,-7536.650602418256,-120628.98971187946,-108608.0874333486,-137363.1819919565,-130887.09931219809,,0
12.961982159999025,39,-24822.260418207698,-24356.226546314545,-7436.179511091651,-7535.980050084598,-120628.54267699036,-108607.66275020395,-137362.7796605563,-130886.58522207562,,0
13.016328104000422,40,-25003.689527951425,-24536.605124068872,-7413.581897447336,-7538.952832097153,-120629.45909851303,-108610.74729093877,-137363.4725646344,-130887.12166394254,,0
13.017271414999414,41,-24965.915079821956,-24494.65089972626,-7440.336935560338,-7540.696268164667,-120630.71079620252,-108612.17780258392,-137364.74661406834,-130888.44041686541,,0
13.029766972002108,42,-24780.75322875419,-24309.91373180315,-7466.600235295325,-7536.6953059071675,-120628.63208396819,-108608.1321368375,-137362.95847451192,-130886.87579475353,,0
13.036832826001046,43,-24792.644356804416,-24326.006987810968,-7440.113418115786,-7533.856634361343,-120626.46396475601,-108605.47227924732,-137360.79035529977,-130884.75237903028,,0
13.037334331002057,44,-24981.56130094067,-24514.767469736038,-7407.122243299752,-7537.455265218648,-120628.25210431244,-108609.20502057136,-137362.28792217828,-130886.13818718652,,0
13.03795813599936,45,-24986.724553909848,-24515.639187769793,-7426.501205742504,-7537.701134407656,-120627.78271767889,-108609.3391310381,-137361.7291285669,-130885.46763485284,,0
13.038506557000801,46,-24802.47912436475,-24330.67850240213,-7458.933586947154,-7534.638945417279,-120626.46396475601,-108606.07577634761,-137360.6785965775,-130884.59591681909,,0
13.04149616200084,47,-24769.800873971093,-24302.314138688344,-7446.640127496735,-7534.974221584109,-120627.8721246567,-108606.47810774781,-137362.24321868937,-130886.24994590878,,0
13.049114612000267,48,-24954.292172705194,-24487.94537638967,-7416.733493415534,-7537.410561729737,-120628.69913920155,-108609.04855836017,-137362.80201230073,-130886.60757382007,,0
13.049985828001809,49,-25007.601083231104,-24537.119214191345,-7429.205766821596,-7539.779846642,-120629.70496770204,-108611.30608455016,-137363.65137859003,-130887.52399534274,,0
